Node Number	X Location (m)	Y Location (m)	Z Location (m)	
7594	-1.2051e-003	2.1804e-002	0.	
7595	1.1063e-002	1.8802e-002	0.	
7596	-3.2482e-003	2.0535e-002	0.	
7597	-1.8998e-002	-4.495e-003	0.	
7598	1.4987e-002	1.1743e-002	0.	
7599	1.5491e-002	1.1005e-002	0.	
7600	1.5789e-002	1.0568e-002	0.	
7601	1.6046e-002	1.227e-002	0.	
7602	-2.088e-002	-6.4696e-003	0.	
7603	-2.2414e-002	-1.4776e-003	0.	
7604	1.9775e-002	-1.2209e-002	0.	
7605	1.455e-002	-1.6749e-003	0.	
7606	-3.2575e-003	-1.2085e-002	0.	
7607	-1.883e-002	-2.1182e-003	0.	
7608	-8.549e-003	5.7822e-003	0.	
7609	-2.0482e-002	-4.5508e-003	0.	
7610	-5.7878e-003	-5.3255e-003	0.	
7611	2.353e-002	2.947e-003	0.	
7612	-1.8504e-002	3.1237e-004	0.	
7613	2.3125e-003	-1.6675e-002	0.	
7614	2.3811e-002	5.5619e-003	0.	
7615	2.1543e-002	5.2939e-003	0.	
7616	-1.7605e-002	1.7158e-002	0.	
7617	1.797e-002	1.6745e-002	0.	
7618	2.3552e-002	7.0251e-003	0.	
7619	1.9292e-002	1.5287e-002	0.	
7620	2.435e-002	-2.7432e-003	0.	
7621	-3.9656e-003	-2.3667e-002	0.	
7622	-2.107e-002	1.2419e-002	0.	
7623	-1.1221e-002	-2.9777e-003	0.	
7624	-7.5434e-003	-1.8102e-002	0.	
7625	-5.809e-003	-1.8995e-002	0.	
7626	2.0948e-002	1.0222e-002	0.	
7627	1.358e-002	-1.8844e-002	0.	
7628	-2.3078e-002	3.6353e-003	0.	
7629	3.6206e-003	1.1913e-002	0.	
7630	2.2354e-002	1.3774e-003	0.	
7631	2.2504e-003	-1.4789e-002	0.	
7632	1.4863e-002	-6.2069e-003	0.	
7633	1.4773e-002	-7.0191e-003	0.	
7634	1.6436e-002	5.8032e-003	0.	
7635	1.5677e-002	6.1936e-004	0.	
7636	1.4843e-003	1.9957e-002	0.	
7637	1.4074e-002	-6.6077e-003	0.	
7638	2.2661e-002	-5.1583e-004	0.	
7639	2.2391e-002	-7.9372e-004	0.	
7640	-1.3081e-005	-9.7456e-003	0.	
7641	-2.3229e-003	-1.0782e-002	0.	
7642	-4.9425e-004	-1.442e-002	0.	
7643	-1.0816e-004	-1.4715e-002	0.	
7644	-3.5049e-003	-1.4749e-002	0.	
7645	-5.8072e-005	-1.3941e-002	0.	
7646	2.5836e-003	1.2805e-002	0.	
7647	-2.4083e-002	-9.3552e-004	0.	
7648	6.9843e-003	5.0401e-003	0.	
7649	-1.819e-002	-1.1256e-002	0.	
7650	-1.7888e-002	-1.1649e-002	0.	
7651	-1.4473e-003	-1.8867e-002	0.	
7652	3.6288e-003	-5.1689e-004	0.	
7653	9.9908e-003	1.8113e-002	0.	
7654	6.8752e-004	-5.2982e-003	0.	
7655	8.5686e-004	-6.0075e-003	0.	
7656	1.7352e-003	-6.1421e-003	0.	
7657	9.6562e-004	-6.7474e-003	0.	
7658	4.4488e-004	-6.3275e-003	0.	
7659	6.4919e-004	-7.0245e-003	0.	
7660	2.9758e-004	-5.5385e-003	0.	
7661	1.2122e-003	-5.7249e-003	0.	
7662	1.3776e-003	-6.4274e-003	0.	
7663	1.181e-002	1.1173e-002	0.	
7664	-1.4627e-003	7.6388e-004	0.	
7665	-2.1565e-003	9.1323e-004	0.	
7666	-7.3307e-004	4.6688e-004	0.	
7667	-9.1927e-004	1.5324e-003	0.	
7668	-1.0499e-003	-4.5798e-004	0.	
7669	-2.076e-003	4.524e-004	0.	
7670	-2.8702e-003	6.4408e-004	0.	
7671	-6.547e-004	-1.7078e-004	0.	
7672	-1.4542e-003	2.0132e-004	0.	
7673	-1.5454e-003	1.2274e-003	0.	
7674	-8.2174e-004	1.0447e-003	0.	
7675	-2.1807e-002	-1.0173e-002	0.	
7676	-2.203e-002	-9.7654e-003	0.	
7677	9.5457e-003	-1.0183e-002	0.	
7678	9.8046e-003	-1.0508e-002	0.	
7679	-1.8255e-003	2.2219e-002	0.	
7680	-5.9589e-003	1.0472e-002	0.	
7681	-6.1891e-003	9.8006e-003	0.	
7682	-6.3565e-003	1.0593e-002	0.	
7683	-4.9127e-004	1.7283e-002	0.	
7684	2.4771e-003	1.2484e-002	0.	
7685	9.4788e-003	1.9566e-003	0.	
7686	-1.0126e-002	2.1734e-002	0.	
7687	-9.6223e-003	2.1893e-002	0.	
7688	-1.9206e-002	1.1855e-002	0.	
7689	-2.1086e-002	-5.8168e-003	0.	
7690	-2.0592e-002	-6.1448e-003	0.	
7691	1.9184e-002	-1.4794e-002	0.	
7692	1.9311e-002	-1.5257e-002	0.	
7693	-1.8166e-002	7.0349e-004	0.	
7694	-4.3697e-003	-1.4193e-002	0.	
7695	1.7518e-002	9.4839e-003	0.	
7696	1.779e-002	9.0602e-003	0.	
7697	1.6693e-002	1.0728e-002	0.	
7698	-7.5188e-003	-6.7077e-003	0.	
7699	-9.8542e-003	2.059e-002	0.	
7700	-9.6405e-003	-1.4372e-002	0.	
7701	-8.4676e-003	-1.438e-002	0.	
7702	-7.7076e-003	-1.4459e-002	0.	
7703	-9.9458e-003	-1.4676e-002	0.	
7704	-9.2279e-003	-1.4554e-002	0.	
7705	2.7276e-003	-5.3675e-003	0.	
7706	-2.8762e-003	1.9826e-002	0.	
7707	4.874e-003	1.2845e-002	0.	
7708	-4.2227e-004	-1.9639e-002	0.	
7709	-8.3418e-004	-1.9965e-002	0.	
7710	4.6321e-003	6.6248e-003	0.	
7711	-8.8126e-003	1.0648e-002	0.	
7712	-9.2461e-003	1.0709e-002	0.	
7713	1.3414e-003	2.1317e-002	0.	
7714	1.5623e-002	7.151e-005	0.	
7715	1.3124e-002	3.9231e-003	0.	
7716	3.0068e-003	1.7673e-003	0.	
7717	3.6285e-003	1.3586e-003	0.	
7718	-1.8828e-002	9.0014e-003	0.	
7719	-1.2827e-002	-2.0966e-003	0.	
7720	3.2662e-003	-1.7508e-002	0.	
7721	3.4727e-003	-1.8436e-002	0.	
7722	1.3466e-002	-1.3307e-002	0.	
7723	-1.3182e-002	8.5948e-003	0.	
7724	-1.3213e-002	8.1942e-003	0.	
7725	-1.1715e-002	1.3846e-002	0.	
7726	-1.8974e-002	1.0321e-002	0.	
7727	1.1832e-003	-2.2282e-002	0.	
7728	-1.8518e-002	-1.0768e-002	0.	
7729	-1.8067e-002	-1.0163e-002	0.	
7730	-1.883e-002	-1.032e-002	0.	
7731	3.9912e-003	1.0076e-002	0.	
7732	-1.9217e-002	3.384e-003	0.	
7733	-1.9624e-003	8.228e-003	0.	
7734	-2.0528e-003	8.5827e-003	0.	
7735	-8.8095e-003	-2.2396e-002	0.	
7736	1.0985e-003	3.1334e-003	0.	
7737	1.7739e-002	-1.5084e-002	0.	
7738	1.6643e-002	-9.077e-003	0.	
7739	1.502e-002	-1.6955e-002	0.	
7740	1.8677e-003	-1.3929e-002	0.	
7741	1.7286e-003	-1.3171e-002	0.	
7742	1.1443e-002	4.3684e-003	0.	
7743	2.2927e-002	1.9665e-003	0.	
7744	-1.5817e-002	7.7205e-003	0.	
7745	-8.1534e-003	-2.3301e-002	0.	
7746	-8.3917e-003	-2.2561e-002	0.	
7747	4.7369e-003	-1.3312e-002	0.	
7748	4.0901e-003	-4.5661e-003	0.	
7749	4.2266e-003	-4.2453e-003	0.	
7750	3.4503e-003	-4.1918e-003	0.	
7751	-8.6654e-003	8.6932e-003	0.	
7752	-1.8643e-002	1.0689e-002	0.	
7753	-1.2971e-002	-2.0319e-002	0.	
7754	-1.2697e-002	-2.0595e-002	0.	
7755	-8.5142e-003	1.4256e-002	0.	
7756	3.1196e-003	1.0752e-002	0.	
7757	3.4265e-003	1.0077e-002	0.	
7758	2.8956e-003	1.0137e-002	0.	
7759	2.6468e-003	1.0787e-002	0.	
7760	3.5855e-003	1.069e-002	0.	
7761	-2.9092e-003	1.3112e-002	0.	
7762	-3.3978e-003	1.2813e-002	0.	
7763	1.3579e-002	-1.6259e-002	0.	
7764	1.9403e-002	-1.0147e-002	0.	
7765	1.8143e-002	-9.5047e-003	0.	
7766	1.0241e-002	1.1552e-002	0.	
7767	-5.582e-003	8.4924e-003	0.	
7768	2.4173e-003	8.6523e-003	0.	
7769	-1.4808e-003	2.0616e-002	0.	
7770	-4.0082e-003	-1.3962e-002	0.	
7771	1.7359e-002	9.0963e-003	0.	
7772	-1.1293e-002	1.9419e-002	0.	
7773	-2.1561e-002	1.0698e-002	0.	
7774	1.9701e-002	8.3201e-003	0.	
7775	-1.3521e-002	-1.0303e-002	0.	
7776	3.7526e-003	-3.3519e-003	0.	
7777	-8.6319e-003	2.2501e-004	0.	
7778	1.7647e-002	3.8578e-003	0.	
7779	-1.1341e-002	-2.1891e-002	0.	
7780	1.9601e-002	-1.4059e-002	0.	
7781	-7.9276e-003	-8.9723e-003	0.	
7782	-7.9535e-003	-9.6944e-003	0.	
7783	-7.7695e-003	-8.2267e-003	0.	
7784	-7.7399e-003	-7.51e-003	0.	
7785	-7.7225e-003	2.2756e-002	0.	
7786	5.7113e-003	-1.9507e-002	0.	
7787	5.5126e-003	-1.9004e-002	0.	
7788	-7.3897e-003	-2.3537e-002	0.	
7789	-1.423e-002	-8.0994e-003	0.	
7790	-8.0225e-003	-2.2711e-002	0.	
7791	-1.0541e-002	-7.9603e-004	0.	
7792	-1.0448e-002	2.0782e-005	0.	
7793	4.871e-003	-1.6544e-002	0.	
7794	-1.0139e-002	1.4323e-002	0.	
7795	1.786e-002	-1.0565e-002	0.	
7796	7.6973e-003	1.8351e-002	0.	
7797	-9.7151e-003	-3.7587e-004	0.	
7798	-5.6074e-003	9.6939e-003	0.	
7799	-5.7252e-003	9.2635e-003	0.	
7800	-8.2507e-003	2.1836e-002	0.	
7801	-4.3611e-003	-9.2556e-003	0.	
7802	-1.0928e-002	1.3585e-002	0.	
7803	-1.1083e-002	1.3044e-002	0.	
7804	-1.0157e-002	1.3691e-002	0.	
7805	-9.508e-003	1.3778e-002	0.	
7806	-1.0399e-002	1.4065e-002	0.	
7807	-1.0586e-002	1.3328e-002	0.	
7808	-9.8414e-003	1.3498e-002	0.	
7809	1.5069e-002	-1.0999e-003	0.	
7810	-1.526e-002	-9.8193e-003	0.	
7811	-1.5097e-002	-9.0749e-003	0.	
7812	7.2071e-003	-1.5217e-002	0.	
7813	6.9523e-003	-1.4921e-002	0.	
7814	-1.8722e-002	-1.26e-002	0.	
7815	-1.7655e-002	-8.4933e-003	0.	
7816	1.1986e-002	1.7941e-002	0.	
7817	1.8409e-002	-2.0366e-003	0.	
7818	1.8852e-002	-2.3827e-003	0.	
7819	5.8358e-003	-2.7593e-003	0.	
7820	-1.5863e-002	-1.2681e-002	0.	
7821	2.419e-002	-4.188e-003	0.	
7822	1.1901e-002	-1.5057e-002	0.	
7823	-2.2153e-002	9.6587e-003	0.	
7824	-2.1429e-002	9.8247e-003	0.	
7825	1.4289e-002	-7.6515e-003	0.	
7826	1.4531e-002	-7.986e-003	0.	
7827	-1.0244e-003	-2.0783e-003	0.	
7828	1.7187e-002	6.9485e-003	0.	
7829	-1.7282e-002	-2.1403e-003	0.	
7830	3.0251e-003	9.0381e-003	0.	
7831	-2.3366e-002	-5.7662e-003	0.	
7832	-1.8053e-002	-1.6835e-002	0.	
7833	2.0895e-003	-2.0844e-003	0.	
7834	-1.999e-002	1.3157e-002	0.	
7835	-1.9726e-002	1.3595e-002	0.	
7836	5.8965e-003	6.3557e-003	0.	
7837	5.9822e-003	7.0683e-003	0.	
7838	2.0571e-002	-1.2502e-002	0.	
7839	-1.0559e-002	1.4863e-002	0.	
7840	-7.2073e-003	-1.1852e-003	0.	
7841	-5.775e-003	-5.8642e-004	0.	
7842	-8.9184e-003	6.0436e-003	0.	
7843	-9.9647e-003	5.6677e-003	0.	
7844	-9.1808e-003	5.724e-003	0.	
7845	-1.7531e-002	-1.6494e-002	0.	
7846	1.5127e-002	1.0025e-002	0.	
7847	9.3254e-003	-4.7157e-003	0.	
7848	2.4516e-002	-2.365e-004	0.	
7849	2.3462e-002	1.7598e-003	0.	
7850	-4.8764e-003	1.4415e-002	0.	
7851	-6.1732e-003	1.9616e-002	0.	
7852	-5.4461e-003	1.9476e-002	0.	
7853	-6.0889e-003	2.0007e-002	0.	
7854	-1.5108e-003	2.2983e-002	0.	
7855	-1.9848e-003	2.3054e-002	0.	
7856	-5.7878e-003	-1.0838e-002	0.	
7857	1.459e-002	1.169e-002	0.	
7858	3.9259e-003	2.2174e-002	0.	
7859	-1.3747e-002	7.5439e-003	0.	
7860	-1.4531e-002	8.113e-003	0.	
7861	3.9498e-004	-2.2253e-002	0.	
7862	3.8538e-003	1.1385e-002	0.	
7863	-1.6897e-002	6.3041e-003	0.	
7864	-1.9196e-002	1.4344e-002	0.	
7865	-1.3497e-002	-1.9217e-003	0.	
7866	-7.3419e-003	2.2327e-002	0.	
7867	6.7697e-003	-2.3733e-002	0.	
7868	6.3304e-003	-2.3193e-002	0.	
7869	-8.7681e-003	-1.7551e-002	0.	
7870	1.5509e-002	-1.8413e-002	0.	
7871	-9.8811e-003	2.1012e-002	0.	
7872	-2.2789e-002	3.5208e-004	0.	
7873	1.9582e-002	-1.1807e-002	0.	
7874	-5.9017e-003	-1.1169e-002	0.	
7875	-8.4375e-003	-1.9663e-002	0.	
7876	-2.1357e-005	-2.46e-002	0.	
7877	1.6912e-002	-6.7372e-003	0.	
7878	-9.9501e-003	-1.16e-002	0.	
7879	-2.1818e-002	-3.2994e-003	0.	
7880	-2.0301e-003	-5.4551e-003	0.	
7881	1.3522e-002	-9.5575e-003	0.	
7882	-6.3717e-003	-5.9485e-003	0.	
7883	-4.6806e-003	-5.9798e-003	0.	
7884	-5.1603e-003	-5.7813e-003	0.	
7885	-4.2889e-003	-5.4449e-003	0.	
7886	-5.543e-003	-6.0693e-003	0.	
7887	-1.6941e-003	1.8318e-002	0.	
7888	-1.5777e-003	1.7446e-002	0.	
7889	-2.2285e-003	1.7901e-002	0.	
7890	-1.4458e-003	1.7927e-002	0.	
7891	4.6446e-003	-1.2478e-003	0.	
7892	-1.7869e-002	-9.8678e-003	0.	
7893	5.3494e-004	4.9027e-003	0.	
7894	1.0419e-002	2.1615e-002	0.	
7895	1.0428e-002	2.2154e-002	0.	
7896	1.0859e-002	2.1965e-002	0.	
7897	1.5353e-002	-6.0246e-003	0.	
7898	1.5211e-002	-6.7816e-003	0.	
7899	6.5964e-003	3.9179e-003	0.	
7900	1.5104e-002	1.5368e-002	0.	
7901	-2.0339e-003	-1.6587e-002	0.	
7902	-2.1148e-002	9.3962e-003	0.	
7903	-2.1885e-002	9.3163e-003	0.	
7904	8.1568e-003	-2.2578e-002	0.	
7905	2.3447e-002	-3.1384e-003	0.	
7906	1.1376e-002	-1.2167e-002	0.	
7907	3.7972e-003	1.604e-002	0.	
7908	3.0752e-003	1.6429e-002	0.	
7909	2.5981e-003	1.5849e-002	0.	
7910	4.2534e-003	1.9397e-002	0.	
7911	4.6666e-003	1.9274e-002	0.	
7912	4.0795e-003	1.8677e-002	0.	
7913	2.7453e-003	1.7269e-002	0.	
7914	3.0208e-003	1.567e-002	0.	
7915	3.4694e-003	1.6327e-002	0.	
7916	2.5871e-003	1.6601e-002	0.	
7917	3.1544e-003	1.7094e-002	0.	
7918	-1.085e-002	-1.6305e-002	0.	
7919	-9.5225e-003	-1.7172e-002	0.	
7920	-7.6166e-003	1.5166e-003	0.	
7921	8.9292e-003	2.2792e-002	0.	
7922	9.597e-003	2.2499e-002	0.	
7923	-6.8507e-003	-1.5521e-002	0.	
7924	5.891e-003	1.0186e-002	0.	
7925	-1.2282e-002	1.2292e-002	0.	
7926	-1.9776e-002	-1.1102e-002	0.	
7927	-4.7518e-003	-9.5767e-003	0.	
7928	2.4443e-002	-7.3589e-004	0.	
7929	5.2683e-003	2.1341e-002	0.	
7930	-1.5637e-002	-1.9087e-002	0.	
7931	-6.8347e-003	8.5022e-003	0.	
7932	-7.0176e-003	2.2004e-002	0.	
7933	-1.6382e-002	1.2981e-002	0.	
7934	6.8008e-003	2.3725e-002	0.	
7935	1.6112e-002	1.5226e-002	0.	
7936	1.5889e-002	1.4577e-002	0.	
7937	1.6156e-002	1.3941e-002	0.	
7938	-1.6442e-002	-1.353e-002	0.	
7939	-1.6058e-002	-1.3037e-002	0.	
7940	-1.6749e-002	-1.4252e-002	0.	
7941	-1.6739e-002	-1.3216e-002	0.	
7942	-1.7588e-002	-1.3179e-002	0.	
7943	-1.9223e-002	-4.8189e-003	0.	
7944	6.4886e-003	1.7947e-002	0.	
7945	-1.1482e-002	-1.0848e-003	0.	
7946	2.1297e-003	1.6812e-002	0.	
7947	-1.895e-002	1.3908e-002	0.	
7948	-1.4956e-002	-1.0275e-002	0.	
7949	-1.8134e-002	8.6395e-003	0.	
7950	1.6367e-002	-9.3525e-003	0.	
7951	5.4137e-003	-2.4084e-002	0.	
7952	-8.5762e-003	4.582e-003	0.	
7953	2.3959e-002	1.6278e-003	0.	
7954	2.3527e-002	1.0325e-003	0.	
7955	6.9927e-003	6.4832e-003	0.	
7956	-5.9286e-004	-2.1988e-003	0.	
7957	-3.677e-003	-1.3619e-002	0.	
7958	2.6604e-003	-2.0488e-002	0.	
7959	3.0028e-003	-2.0063e-002	0.	
7960	2.1434e-003	-1.56e-002	0.	
7961	-1.0604e-003	-5.8383e-003	0.	
7962	-4.1803e-004	-6.9198e-003	0.	
7963	-7.3982e-004	-5.1872e-003	0.	
7964	-5.7781e-003	2.4583e-003	0.	
7965	-6.3525e-003	6.1271e-004	0.	
7966	-1.3454e-002	2.8945e-003	0.	
7967	4.5502e-003	2.1651e-002	0.	
7968	1.3184e-002	-1.6489e-002	0.	
7969	-5.3463e-003	1.6395e-002	0.	
7970	-6.3963e-003	1.8354e-002	0.	
7971	3.4697e-003	1.928e-003	0.	
7972	4.0173e-003	1.4785e-003	0.	
7973	-8.1627e-003	2.2666e-002	0.	
7974	-2.3665e-003	1.6106e-002	0.	
7975	2.2355e-003	-1.2692e-003	0.	
7976	-1.0202e-002	-2.1625e-002	0.	
7977	-4.0794e-003	-1.9586e-002	0.	
7978	-4.2886e-003	-1.8986e-002	0.	
7979	-2.223e-002	-9.3672e-003	0.	
7980	-2.0799e-002	-1.0719e-002	0.	
7981	-9.6498e-003	6.132e-003	0.	
7982	1.3774e-003	-1.1169e-003	0.	
7983	-3.8303e-003	-1.8226e-002	0.	
7984	-2.0473e-002	4.5593e-003	0.	
7985	-5.0777e-003	-9.9116e-003	0.	
7986	-5.277e-003	-9.0706e-003	0.	
7987	-1.1978e-002	1.8338e-002	0.	
7988	-1.1632e-002	1.8598e-002	0.	
7989	-1.181e-002	1.7922e-002	0.	
7990	-1.0199e-002	8.0839e-003	0.	
7991	-5.2672e-003	8.3156e-003	0.	
7992	-1.8694e-002	-5.7199e-003	0.	
7993	-1.6712e-002	-8.152e-003	0.	
7994	-1.7822e-003	1.0308e-002	0.	
7995	-2.061e-003	9.942e-003	0.	
7996	1.3628e-002	-1.4672e-002	0.	
7997	-1.9865e-002	-3.0874e-003	0.	
7998	-4.3757e-003	2.2887e-002	0.	
7999	-4.6131e-003	2.2202e-002	0.	
8000	-2.4929e-003	-1.3482e-002	0.	
8001	-1.3997e-002	1.6534e-002	0.	
8002	-7.1414e-004	-3.5297e-003	0.	
8003	1.5609e-002	-1.6671e-002	0.	
8004	-3.2673e-003	-2.3496e-003	0.	
8005	7.6592e-003	2.3368e-002	0.	
8006	-1.5341e-002	-1.842e-002	0.	
8007	-1.5943e-002	-1.8863e-002	0.	
8008	7.8581e-003	-2.15e-002	0.	
8009	1.1637e-003	2.319e-002	0.	
8010	1.5542e-003	2.3307e-002	0.	
8011	5.9954e-003	-2.2049e-002	0.	
8012	-3.8328e-003	-1.7327e-002	0.	
8013	6.0642e-003	2.2079e-002	0.	
8014	6.4751e-003	2.2446e-002	0.	
8015	6.7507e-003	2.1698e-002	0.	
8016	1.0986e-003	2.019e-002	0.	
8017	4.1177e-004	-3.7958e-004	0.	
8018	-2.1301e-002	8.4997e-003	0.	
8019	-2.1583e-002	8.8835e-003	0.	
8020	-2.0867e-002	8.9678e-003	0.	
8021	-2.019e-002	8.8062e-003	0.	
8022	5.9857e-003	-2.3261e-002	0.	
8023	-1.1329e-002	-3.6663e-003	0.	
8024	-7.8669e-003	2.1951e-002	0.	
8025	-8.1038e-003	2.1383e-002	0.	
8026	-9.1007e-003	1.1323e-002	0.	
8027	-4.2376e-003	1.9145e-002	0.	
8028	1.5864e-003	-1.2593e-002	0.	
8029	-1.8756e-002	1.3531e-002	0.	
8030	2.387e-003	1.934e-002	0.	
8031	2.1657e-003	2.0312e-002	0.	
8032	-3.3824e-003	-1.3228e-002	0.	
8033	-3.8449e-003	-1.3168e-002	0.	
8034	-3.0982e-003	-1.4106e-002	0.	
8035	-1.7739e-002	3.1776e-003	0.	
8036	2.3531e-002	-2.6323e-003	0.	
8037	4.768e-003	7.4443e-003	0.	
8038	1.0279e-002	-1.262e-002	0.	
8039	1.0139e-002	-1.4148e-002	0.	
8040	1.0622e-002	-1.4497e-002	0.	
8041	1.0672e-002	-1.2649e-002	0.	
8042	1.0192e-002	-1.2196e-002	0.	
8043	1.0217e-002	-1.3439e-002	0.	
8044	-1.7317e-002	1.6038e-002	0.	
8045	1.1773e-002	2.0283e-002	0.	
8046	-8.0965e-003	-7.7096e-003	0.	
8047	-8.1994e-003	-8.4245e-003	0.	
8048	-8.3055e-003	-9.1403e-003	0.	
8049	-8.4057e-003	-9.8641e-003	0.	
8050	-1.0612e-002	-3.3422e-003	0.	
8051	-3.6497e-003	-1.8885e-002	0.	
8052	-2.2632e-002	-3.6212e-004	0.	
8053	-2.3227e-002	-1.0895e-003	0.	
8054	-2.3127e-002	-6.1603e-004	0.	
8055	-2.2501e-002	-1.085e-003	0.	
8056	1.7471e-002	-8.2117e-003	0.	
8057	-4.5981e-003	-1.907e-002	0.	
8058	1.4478e-003	-1.8898e-002	0.	
8059	-2.6631e-003	-2.2171e-002	0.	
8060	-2.2207e-002	-9.0653e-004	0.	
8061	1.3293e-002	-5.4116e-003	0.	
8062	1.3609e-002	-5.7978e-003	0.	
8063	1.3117e-002	-5.9099e-003	0.	
8064	-1.0064e-003	2.2917e-002	0.	
8065	-1.4113e-003	2.2119e-002	0.	
8066	-2.3835e-002	3.2335e-003	0.	
8067	-2.2687e-002	8.5651e-003	0.	
8068	-5.4904e-004	2.3015e-002	0.	
8069	-1.1111e-002	-6.8539e-003	0.	
8070	-9.3645e-003	6.5423e-003	0.	
8071	-1.8367e-002	1.1951e-002	0.	
8072	-1.203e-002	-2.0234e-002	0.	
8073	1.4323e-002	-7.2354e-003	0.	
8074	1.215e-002	-1.2393e-002	0.	
8075	1.0741e-002	2.7155e-003	0.	
8076	-5.4027e-003	-7.363e-004	0.	
8077	-1.2498e-002	-4.8791e-003	0.	
8078	-1.3822e-002	1.7382e-002	0.	
8079	-1.3138e-002	1.8248e-002	0.	
8080	-1.8965e-002	1.1575e-002	0.	
8081	4.1956e-004	-1.3176e-002	0.	
8082	-2.8081e-004	-1.3267e-002	0.	
8083	3.5066e-003	5.5311e-003	0.	
8084	-7.1869e-004	-1.7681e-002	0.	
8085	-1.263e-003	-1.9323e-002	0.	
8086	-1.7652e-002	-1.5112e-002	0.	
8087	7.5001e-003	-1.4614e-002	0.	
8088	8.3104e-003	-1.4684e-002	0.	
8089	8.3372e-003	-1.2992e-002	0.	
8090	7.7979e-003	-1.4967e-002	0.	
8091	8.1047e-003	-1.4396e-002	0.	
8092	1.1433e-002	-1.7286e-002	0.	
8093	1.1242e-002	-1.6934e-002	0.	
8094	1.1319e-002	1.8404e-002	0.	
8095	4.3447e-003	3.2662e-004	0.	
8096	1.2333e-002	-1.3752e-002	0.	
8097	-4.2183e-003	2.1803e-002	0.	
8098	-3.9829e-003	2.2483e-002	0.	
8099	-3.172e-003	1.9075e-002	0.	
8100	4.6241e-003	1.2695e-002	0.	
8101	-7.3203e-004	-2.8892e-003	0.	
8102	1.5096e-002	-1.1197e-002	0.	
8103	-1.3297e-002	-4.9654e-003	0.	
8104	-1.2919e-002	-7.9523e-003	0.	
8105	-1.4067e-002	-9.3168e-003	0.	
8106	-1.3803e-002	-8.8379e-003	0.	
8107	-1.3349e-002	-8.0784e-003	0.	
8108	-1.327e-002	1.9922e-002	0.	
8109	-1.8068e-002	6.5237e-003	0.	
8110	-1.1077e-002	1.7322e-002	0.	
8111	-1.0373e-002	-1.9473e-002	0.	
8112	-1.1013e-002	-1.9282e-002	0.	
8113	-1.3952e-002	-6.3909e-003	0.	
8114	-1.1236e-002	1.3364e-002	0.	
8115	-3.3171e-003	-1.8826e-002	0.	
8116	-1.6234e-002	1.5934e-002	0.	
8117	-2.2293e-002	3.8449e-003	0.	
8118	-7.7471e-003	2.0942e-002	0.	
8119	-7.5429e-003	2.163e-002	0.	
8120	-1.4913e-002	7.8805e-003	0.	
8121	1.2793e-002	-8.4479e-003	0.	
8122	-1.3487e-002	-2.3882e-003	0.	
8123	1.4272e-002	1.0534e-002	0.	
8124	1.4531e-002	1.0897e-002	0.	
8125	1.8771e-002	-9.6052e-003	0.	
8126	-1.0077e-002	-1.7745e-004	0.	
8127	4.7662e-003	-2.3041e-002	0.	
8128	9.4459e-003	2.363e-003	0.	
8129	-2.3037e-002	1.6945e-003	0.	
8130	-1.8088e-002	-6.1274e-003	0.	
8131	-1.8487e-002	-6.0808e-003	0.	
8132	-1.7738e-002	-5.137e-003	0.	
8133	-1.7966e-002	-5.4801e-003	0.	
8134	5.5888e-003	-1.4463e-002	0.	
8135	5.2705e-003	-1.4297e-002	0.	
8136	8.6493e-003	-1.413e-002	0.	
8137	8.7567e-003	-1.3366e-002	0.	
8138	-1.0305e-002	-1.1215e-002	0.	
8139	-1.7161e-002	-1.4894e-002	0.	
8140	1.0462e-002	9.7875e-003	0.	
8141	1.003e-002	2.1352e-002	0.	
8142	1.2687e-002	-2.2613e-003	0.	
8143	8.0559e-003	-3.5241e-003	0.	
8144	-5.1152e-003	-1.1057e-002	0.	
8145	-1.7367e-003	-1.1908e-002	0.	
8146	2.6756e-003	2.2306e-002	0.	
8147	1.0205e-002	1.9534e-002	0.	
8148	1.4825e-003	2.925e-003	0.	
8149	1.4556e-003	3.3929e-003	0.	
8150	-5.4003e-003	2.4093e-002	0.	
8151	1.1137e-002	-1.3263e-002	0.	
8152	-2.4804e-003	2.3873e-002	0.	
8153	1.4488e-002	6.5449e-004	0.	
8154	1.2842e-002	1.2737e-003	0.	
8155	1.4556e-002	-6.4846e-004	0.	
8156	1.3784e-002	5.2413e-004	0.	
8157	1.3106e-002	4.2151e-004	0.	
8158	1.3538e-002	1.4394e-003	0.	
8159	1.3968e-002	2.4599e-003	0.	
8160	1.4745e-002	-3.4917e-004	0.	
8161	1.4029e-002	-3.9118e-004	0.	
8162	1.3278e-002	2.2937e-003	0.	
8163	1.3938e-002	3.9453e-003	0.	
8164	1.2617e-002	7.332e-004	0.	
8165	1.3313e-002	8.9892e-004	0.	
8166	1.4009e-002	1.0646e-003	0.	
8167	1.4659e-002	1.1758e-003	0.	
8168	1.4254e-002	1.4934e-004	0.	
8169	1.3558e-002	-1.6388e-005	0.	
8170	1.3067e-002	1.8142e-003	0.	
8171	1.3763e-002	1.98e-003	0.	
8172	1.5e-002	-1.0504e-002	0.	
8173	5.169e-003	1.5805e-002	0.	
8174	5.0604e-003	1.5208e-002	0.	
8175	9.3854e-003	5.8791e-003	0.	
8176	-1.5652e-002	-1.6318e-002	0.	
8177	6.131e-003	6.1641e-003	0.	
